TaxiForSure,Kolkata,sedan,0,49.0,2.0,14.0,0,49.0,2.0,14.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Kota,hatchback,0,49.0,4.0,10.0,0,49.0,4.0,10.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Kota,sedan,0,49.0,2.0,12.0,0,49.0,2.0,12.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Kota,suv,0,49.0,2.0,14.0,0,49.0,2.0,14.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Ludhiana,hatchback,0,49.0,3.0,11.0,0,49.0,3.0,9.0,0,5,0,0,1.25,0,1.25,0
TaxiForSure,Ludhiana,sedan,0,49.0,2.0,13.0,0,49.0,2.0,11.0,0,5,0,0,1.25,0,1.25,0
TaxiForSure,Madurai,hatchback,0,69.0,4.0,18.0,0,49.0,4.0,14.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Madurai,sedan,0,69.0,2.0,20.0,0,49.0,2.0,16.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Madurai,suv,0,190.0,5.0,22.5,0,150.0,5.0,18.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Mangalore,hatchback,0,49.0,4.0,15.0,0,49.0,4.0,14.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Mangalore,sedan,0,49.0,2.0,17.0,0,49.0,2.0,16.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Mathura,hatchback,0,74.0,4.0,12.0,0,49.0,4.0,12.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Mathura,sedan,0,74.0,2.0,14.0,0,49.0,2.0,14.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Mumbai,hatchback,0,60.0,3.0,18.0,0,49.0,3.0,15.0,0,5,0,0,1.25,0,1.25,0
TaxiForSure,Mumbai,sedan,0,60.0,2.0,22.0,0,49.0,2.0,18.0,0,5,0,0,1.25,0,1.25,0
TaxiForSure,Mumbai,suv,0,125.0,3.0,26.0,0,99.0,3.0,21.0,0,5,0,0,1.25,0,1.25,0
TaxiForSure,Mysore,hatchback,0,99.0,4.0,15.0,0,49.0,4.0,14.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Mysore,sedan,0,99.0,4.0,17.0,0,49.0,4.0,16.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Mysore,suv,0,90.0,4.0,18.0,0,90.0,4.0,18.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Nagpur,hatchback,0,74.0,4.0,18.0,0,49.0,4.0,14.0,0,6,0,0,1.25,0,1.25,0
TaxiForSure,Nagpur,sedan,0,74.0,2.0,20.0,0,49.0,2.0,16.0,0,6,0,0,1.25,0,1.25,0
